replication,hour,phase,dept,dept_name,arrivals,patients,staff,beds,bed_util,staff_util,wait
83,20,late,emergency_walkin,Emergency Walk-in,5,13,2,15,0.8666666666666667,3.25,999.0
83,20,late,emergency_ambulance,Emergency Ambulance,1,3,2,10,0.3,0.75,11.25
83,20,late,surgery,Surgical Care,2,5,2,8,0.625,1.25,999.0
83,20,late,critical_care,Critical Care,0,2,2,6,0.3333333333333333,0.5,3.75
83,20,late,step_down,Step Down,2,4,2,12,0.3333333333333333,1.0,999.0
83,21,late,emergency_walkin,Emergency Walk-in,5,13,2,15,0.8666666666666667,3.25,999.0
83,21,late,emergency_ambulance,Emergency Ambulance,1,3,2,10,0.3,0.75,11.25
83,21,late,surgery,Surgical Care,0,3,2,8,0.375,0.75,11.25
83,21,late,critical_care,Critical Care,0,2,2,6,0.3333333333333333,0.5,3.75
83,21,late,step_down,Step Down,0,3,2,12,0.25,0.75,11.25
83,22,late,emergency_walkin,Emergency Walk-in,4,12,2,15,0.8,3.0,999.0
83,22,late,emergency_ambulance,Emergency Ambulance,2,4,2,10,0.4,1.0,999.0
83,22,late,surgery,Surgical Care,1,3,2,8,0.375,0.75,11.25
83,22,late,critical_care,Critical Care,0,2,2,6,0.3333333333333333,0.5,3.75
83,22,late,step_down,Step Down,3,5,2,12,0.4166666666666667,1.25,999.0
83,23,late,emergency_walkin,Emergency Walk-in,10,18,2,15,1.2,4.5,999.0
83,23,late,emergency_ambulance,Emergency Ambulance,1,4,2,10,0.4,1.0,999.0
83,23,late,surgery,Surgical Care,1,3,2,8,0.375,0.75,11.25
83,23,late,critical_care,Critical Care,1,3,2,6,0.5,0.75,11.25
83,23,late,step_down,Step Down,0,3,2,12,0.25,0.75,11.25
83,24,late,emergency_walkin,Emergency Walk-in,3,14,2,15,0.9333333333333333,3.5,999.0
83,24,late,emergency_ambulance,Emergency Ambulance,2,5,2,10,0.5,1.25,999.0
83,24,late,surgery,Surgical Care,1,3,2,8,0.375,0.75,11.25
83,24,late,critical_care,Critical Care,2,4,2,6,0.6666666666666666,1.0,999.0
83,24,late,step_down,Step Down,1,3,2,12,0.25,0.75,11.25
84,1,early,emergency_walkin,Emergency Walk-in,5,5,2,15,0.3333333333333333,1.25,999.0
84,1,early,emergency_ambulance,Emergency Ambulance,0,0,2,10,0.0,0.0,0.0
84,1,early,surgery,Surgical Care,1,1,2,8,0.125,0.25,1.25
84,1,early,critical_care,Critical Care,1,1,2,6,0.16666666666666666,0.25,1.25
84,1,early,step_down,Step Down,1,1,2,12,0.08333333333333333,0.25,1.25
84,2,early,emergency_walkin,Emergency Walk-in,6,9,2,15,0.6,2.25,999.0
84,2,early,emergency_ambulance,Emergency Ambulance,1,1,2,10,0.1,0.25,1.25
84,2,early,surgery,Surgical Care,0,1,2,8,0.125,0.25,1.25
84,2,early,critical_care,Critical Care,0,1,2,6,0.16666666666666666,0.25,1.25
84,2,early,step_down,Step Down,1,2,2,12,0.16666666666666666,0.5,3.75
84,3,early,emergency_walkin,Emergency Walk-in,3,9,2,15,0.6,2.25,999.0
84,3,early,emergency_ambulance,Emergency Ambulance,1,2,2,10,0.2,0.5,3.75
84,3,early,surgery,Surgical Care,1,2,2,8,0.25,0.5,3.75
84,3,early,critical_care,Critical Care,0,1,2,6,0.16666666666666666,0.25,1.25
84,3,early,step_down,Step Down,0,2,2,12,0.16666666666666666,0.5,3.75
84,4,early,emergency_walkin,Emergency Walk-in,5,11,2,15,0.7333333333333333,2.75,999.0
84,4,early,emergency_ambulance,Emergency Ambulance,1,3,2,10,0.3,0.75,11.25
84,4,early,surgery,Surgical Care,0,2,2,8,0.25,0.5,3.75
84,4,early,critical_care,Critical Care,0,1,2,6,0.16666666666666666,0.25,1.25
84,4,early,step_down,Step Down,0,2,2,12,0.16666666666666666,0.5,3.75
84,5,early,emergency_walkin,Emergency Walk-in,4,11,2,15,0.7333333333333333,2.75,999.0
84,5,early,emergency_ambulance,Emergency Ambulance,4,6,2,10,0.6,1.5,999.0
84,5,early,surgery,Surgical Care,3,5,2,8,0.625,1.25,999.0
84,5,early,critical_care,Critical Care,0,1,2,6,0.16666666666666666,0.25,1.25
84,5,early,step_down,Step Down,1,3,2,12,0.25,0.75,11.25
84,6,early,emergency_walkin,Emergency Walk-in,5,12,2,15,0.8,3.0,999.0
84,6,early,emergency_ambulance,Emergency Ambulance,1,5,2,10,0.5,1.25,999.0
84,6,early,surgery,Surgical Care,2,5,2,8,0.625,1.25,999.0
84,6,early,critical_care,Critical Care,1,2,2,6,0.3333333333333333,0.5,3.75
84,6,early,step_down,Step Down,1,3,2,12,0.25,0.75,11.25
84,7,early,emergency_walkin,Emergency Walk-in,2,10,2,15,0.6666666666666666,2.5,999.0
84,7,early,emergency_ambulance,Emergency Ambulance,0,3,2,10,0.3,0.75,11.25
84,7,early,surgery,Surgical Care,1,4,2,8,0.5,1.0,999.0
84,7,early,critical_care,Critical Care,0,2,2,6,0.3333333333333333,0.5,3.75
84,7,early,step_down,Step Down,2,4,2,12,0.3333333333333333,1.0,999.0
84,8,early,emergency_walkin,Emergency Walk-in,3,9,2,15,0.6,2.25,999.0
84,8,early,emergency_ambulance,Emergency Ambulance,0,2,2,10,0.2,0.5,3.75
84,8,early,surgery,Surgical Care,1,4,2,8,0.5,1.0,999.0
84,8,early,critical_care,Critical Care,0,2,2,6,0.3333333333333333,0.5,3.75
84,8,early,step_down,Step Down,1,4,2,12,0.3333333333333333,1.0,999.0
84,9,mid,emergency_walkin,Emergency Walk-in,5,11,2,15,0.7333333333333333,2.75,999.0
84,9,mid,emergency_ambulance,Emergency Ambulance,0,2,2,10,0.2,0.5,3.75
84,9,mid,surgery,Surgical Care,0,3,2,8,0.375,0.75,11.25
84,9,mid,critical_care,Critical Care,0,2,2,6,0.3333333333333333,0.5,3.75
84,9,mid,step_down,Step Down,1,4,2,12,0.3333333333333333,1.0,999.0
84,10,mid,emergency_walkin,Emergency Walk-in,4,11,2,15,0.7333333333333333,2.75,999.0
84,10,mid,emergency_ambulance,Emergency Ambulance,2,4,2,10,0.4,1.0,999.0
84,10,mid,surgery,Surgical Care,1,3,2,8,0.375,0.75,11.25
84,10,mid,critical_care,Critical Care,3,5,2,6,0.8333333333333334,1.25,999.0
84,10,mid,step_down,Step Down,3,6,2,12,0.5,1.5,999.0
84,11,mid,emergency_walkin,Emergency Walk-in,5,12,2,15,0.8,3.0,999.0
84,11,mid,emergency_ambulance,Emergency Ambulance,0,3,2,10,0.3,0.75,11.25
84,11,mid,surgery,Surgical Care,1,3,2,8,0.375,0.75,11.25
84,11,mid,critical_care,Critical Care,2,5,2,6,0.8333333333333334,1.25,999.0
84,11,mid,step_down,Step Down,0,4,2,12,0.3333333333333333,1.0,999.0
84,12,mid,emergency_walkin,Emergency Walk-in,11,19,2,15,1.2666666666666666,4.75,999.0
84,12,mid,emergency_ambulance,Emergency Ambulance,0,2,2,10,0.2,0.5,3.75
84,12,mid,surgery,Surgical Care,3,5,2,8,0.625,1.25,999.0
84,12,mid,critical_care,Critical Care,0,3,2,6,0.5,0.75,11.25
84,12,mid,step_down,Step Down,0,3,2,12,0.25,0.75,11.25
84,13,mid,emergency_walkin,Emergency Walk-in,7,19,2,15,1.2666666666666666,4.75,999.0
84,13,mid,emergency_ambulance,Emergency Ambulance,0,2,2,10,0.2,0.5,3.75
84,13,mid,surgery,Surgical Care,3,6,2,8,0.75,1.5,999.0
84,13,mid,critical_care,Critical Care,1,3,2,6,0.5,0.75,11.25
84,13,mid,step_down,Step Down,2,4,2,12,0.3333333333333333,1.0,999.0
84,14,mid,emergency_walkin,Emergency Walk-in,5,17,2,15,1.1333333333333333,4.25,999.0
84,14,mid,emergency_ambulance,Emergency Ambulance,1,3,2,10,0.3,0.75,11.25
84,14,mid,surgery,Surgical Care,2,6,2,8,0.75,1.5,999.0
84,14,mid,critical_care,Critical Care,3,5,2,6,0.8333333333333334,1.25,999.0
84,14,mid,step_down,Step Down,2,5,2,12,0.4166666666666667,1.25,999.0
84,15,mid,emergency_walkin,Emergency Walk-in,5,16,2,15,1.0666666666666667,4.0,999.0
84,15,mid,emergency_ambulance,Emergency Ambulance,1,3,2,10,0.3,0.75,11.25
84,15,mid,surgery,Surgical Care,3,7,2,8,0.875,1.75,999.0
84,15,mid,critical_care,Critical Care,1,4,2,6,0.6666666666666666,1.0,999.0
84,15,mid,step_down,Step Down,2,5,2,12,0.4166666666666667,1.25,999.0
84,16,mid,emergency_walkin,Emergency Walk-in,2,12,2,15,0.8,3.0,999.0
84,16,mid,emergency_ambulance,Emergency Ambulance,0,2,2,10,0.2,0.5,3.75
84,16,mid,surgery,Surgical Care,0,5,2,8,0.625,1.25,999.0
84,16,mid,critical_care,Critical Care,1,4,2,6,0.6666666666666666,1.0,999.0
84,16,mid,step_down,Step Down,0,3,2,12,0.25,0.75,11.25
84,17,late,emergency_walkin,Emergency Walk-in,2,10,2,15,0.6666666666666666,2.5,999.0
84,17,late,emergency_ambulance,Emergency Ambulance,0,2,2,10,0.2,0.5,3.75
84,17,late,surgery,Surgical Care,1,4,2,8,0.5,1.0,999.0
84,17,late,critical_care,Critical Care,0,3,2,6,0.5,0.75,11.25
84,17,late,step_down,Step Down,1,3,2,12,0.25,0.75,11.25
84,18,late,emergency_walkin,Emergency Walk-in,5,11,2,15,0.7333333333333333,2.75,999.0
84,18,late,emergency_ambulance,Emergency Ambulance,1,3,2,10,0.3,0.75,11.25
84,18,late,surgery,Surgical Care,1,4,2,8,0.5,1.0,999.0
84,18,late,critical_care,Critical Care,0,2,2,6,0.3333333333333333,0.5,3.75
84,18,late,step_down,Step Down,0,2,2,12,0.16666666666666666,0.5,3.75
84,19,late,emergency_walkin,Emergency Walk-in,7,14,2,15,0.9333333333333333,3.5,999.0
84,19,late,emergency_ambulance,Emergency Ambulance,0,2,2,10,0.2,0.5,3.75
84,19,late,surgery,Surgical Care,0,3,2,8,0.375,0.75,11.25
84,19,late,critical_care,Critical Care,0,2,2,6,0.3333333333333333,0.5,3.75
84,19,late,step_down,Step Down,0,2,2,12,0.16666666666666666,0.5,3.75
84,20,late,emergency_walkin,Emergency Walk-in,5,14,2,15,0.9333333333333333,3.5,999.0
84,20,late,emergency_ambulance,Emergency Ambulance,0,2,2,10,0.2,0.5,3.75
84,20,late,surgery,Surgical Care,0,2,2,8,0.25,0.5,3.75
84,20,late,critical_care,Critical Care,0,2,2,6,0.3333333333333333,0.5,3.75
84,20,late,step_down,Step Down,0,2,2,12,0.16666666666666666,0.5,3.75
84,21,late,emergency_walkin,Emergency Walk-in,1,10,2,15,0.6666666666666666,2.5,999.0
84,21,late,emergency_ambulance,Emergency Ambulance,0,2,2,10,0.2,0.5,3.75
84,21,late,surgery,Surgical Care,0,2,2,8,0.25,0.5,3.75
84,21,late,critical_care,Critical Care,1,3,2,6,0.5,0.75,11.25
84,21,late,step_down,Step Down,1,3,2,12,0.25,0.75,11.25
84,22,late,emergency_walkin,Emergency Walk-in,3,9,2,15,0.6,2.25,999.0
84,22,late,emergency_ambulance,Emergency Ambulance,2,4,2,10,0.4,1.0,999.0
84,22,late,surgery,Surgical Care,3,5,2,8,0.625,1.25,999.0
84,22,late,critical_care,Critical Care,1,3,2,6,0.5,0.75,11.25
84,22,late,step_down,Step Down,3,5,2,12,0.4166666666666667,1.25,999.0
84,23,late,emergency_walkin,Emergency Walk-in,3,9,2,15,0.6,2.25,999.0
84,23,late,emergency_ambulance,Emergency Ambulance,0,3,2,10,0.3,0.75,11.25
84,23,late,surgery,Surgical Care,3,6,2,8,0.75,1.5,999.0
84,23,late,critical_care,Critical Care,0,2,2,6,0.3333333333333333,0.5,3.75
84,23,late,step_down,Step Down,0,3,2,12,0.25,0.75,11.25
84,24,late,emergency_walkin,Emergency Walk-in,2,8,2,15,0.5333333333333333,2.0,999.0
84,24,late,emergency_ambulance,Emergency Ambulance,0,2,2,10,0.2,0.5,3.75
84,24,late,surgery,Surgical Care,0,4,2,8,0.5,1.0,999.0
84,24,late,critical_care,Critical Care,0,2,2,6,0.3333333333333333,0.5,3.75
84,24,late,step_down,Step Down,0,2,2,12,0.16666666666666666,0.5,3.75
85,1,early,emergency_walkin,Emergency Walk-in,3,3,2,15,0.2,0.75,11.25
85,1,early,emergency_ambulance,Emergency Ambulance,1,1,2,10,0.1,0.25,1.25
85,1,early,surgery,Surgical Care,1,1,2,8,0.125,0.25,1.25
85,1,early,critical_care,Critical Care,0,0,2,6,0.0,0.0,0.0
85,1,early,step_down,Step Down,2,2,2,12,0.16666666666666666,0.5,3.75
85,2,early,emergency_walkin,Emergency Walk-in,10,12,2,15,0.8,3.0,999.0
85,2,early,emergency_ambulance,Emergency Ambulance,2,3,2,10,0.3,0.75,11.25
85,2,early,surgery,Surgical Care,2,3,2,8,0.375,0.75,11.25
85,2,early,critical_care,Critical Care,0,0,2,6,0.0,0.0,0.0
85,2,early,step_down,Step Down,1,3,2,12,0.25,0.75,11.25
85,3,early,emergency_walkin,Emergency Walk-in,5,13,2,15,0.8666666666666667,3.25,999.0
85,3,early,emergency_ambulance,Emergency Ambulance,1,3,2,10,0.3,0.75,11.25
85,3,early,surgery,Surgical Care,0,2,2,8,0.25,0.5,3.75
85,3,early,critical_care,Critical Care,0,0,2,6,0.0,0.0,0.0
85,3,early,step_down,Step Down,1,3,2,12,0.25,0.75,11.25
85,4,early,emergency_walkin,Emergency Walk-in,5,13,2,15,0.8666666666666667,3.25,999.0
85,4,early,emergency_ambulance,Emergency Ambulance,1,3,2,10,0.3,0.75,11.25
85,4,early,surgery,Surgical Care,1,3,2,8,0.375,0.75,11.25
85,4,early,critical_care,Critical Care,1,1,2,6,0.16666666666666666,0.25,1.25
85,4,early,step_down,Step Down,2,4,2,12,0.3333333333333333,1.0,999.0
85,5,early,emergency_walkin,Emergency Walk-in,3,11,2,15,0.7333333333333333,2.75,999.0
85,5,early,emergency_ambulance,Emergency Ambulance,0,2,2,10,0.2,0.5,3.75
85,5,early,surgery,Surgical Care,1,3,2,8,0.375,0.75,11.25
85,5,early,critical_care,Critical Care,1,2,2,6,0.3333333333333333,0.5,3.75
85,5,early,step_down,Step Down,2,5,2,12,0.4166666666666667,1.25,999.0
85,6,early,emergency_walkin,Emergency Walk-in,3,10,2,15,0.6666666666666666,2.5,999.0
85,6,early,emergency_ambulance,Emergency Ambulance,0,2,2,10,0.2,0.5,3.75
85,6,early,surgery,Surgical Care,1,3,2,8,0.375,0.75,11.25
85,6,early,critical_care,Critical Care,0,2,2,6,0.3333333333333333,0.5,3.75
85,6,early,step_down,Step Down,0,3,2,12,0.25,0.75,11.25
85,7,early,emergency_walkin,Emergency Walk-in,8,14,2,15,0.9333333333333333,3.5,999.0
85,7,early,emergency_ambulance,Emergency Ambulance,0,2,2,10,0.2,0.5,3.75
85,7,early,surgery,Surgical Care,2,4,2,8,0.5,1.0,999.0
85,7,early,critical_care,Critical Care,1,3,2,6,0.5,0.75,11.25
85,7,early,step_down,Step Down,1,3,2,12,0.25,0.75,11.25
85,8,early,emergency_walkin,Emergency Walk-in,9,18,2,15,1.2,4.5,999.0
85,8,early,emergency_ambulance,Emergency Ambulance,0,2,2,10,0.2,0.5,3.75
85,8,early,surgery,Surgical Care,0,3,2,8,0.375,0.75,11.25
85,8,early,critical_care,Critical Care,2,4,2,6,0.6666666666666666,1.0,999.0
85,8,early,step_down,Step Down,2,4,2,12,0.3333333333333333,1.0,999.0
85,9,mid,emergency_walkin,Emergency Walk-in,4,15,2,15,1.0,3.75,999.0
85,9,mid,emergency_ambulance,Emergency Ambulance,0,2,2,10,0.2,0.5,3.75
85,9,mid,surgery,Surgical Care,0,2,2,8,0.25,0.5,3.75
85,9,mid,critical_care,Critical Care,1,4,2,6,0.6666666666666666,1.0,999.0
85,9,mid,step_down,Step Down,3,6,2,12,0.5,1.5,999.0
85,10,mid,emergency_walkin,Emergency Walk-in,6,15,2,15,1.0,3.75,999.0
85,10,mid,emergency_ambulance,Emergency Ambulance,1,3,2,10,0.3,0.75,11.25
85,10,mid,surgery,Surgical Care,2,4,2,8,0.5,1.0,999.0
85,10,mid,critical_care,Critical Care,1,4,2,6,0.6666666666666666,1.0,999.0
85,10,mid,step_down,Step Down,2,6,2,12,0.5,1.5,999.0
85,11,mid,emergency_walkin,Emergency Walk-in,5,14,2,15,0.9333333333333333,3.5,999.0
85,11,mid,emergency_ambulance,Emergency Ambulance,0,2,2,10,0.2,0.5,3.75
85,11,mid,surgery,Surgical Care,2,5,2,8,0.625,1.25,999.0
85,11,mid,critical_care,Critical Care,0,3,2,6,0.5,0.75,11.25
85,11,mid,step_down,Step Down,2,6,2,12,0.5,1.5,999.0
85,12,mid,emergency_walkin,Emergency Walk-in,4,13,2,15,0.8666666666666667,3.25,999.0
85,12,mid,emergency_ambulance,Emergency Ambulance,0,2,2,10,0.2,0.5,3.75
85,12,mid,surgery,Surgical Care,2,5,2,8,0.625,1.25,999.0
85,12,mid,critical_care,Critical Care,0,2,2,6,0.3333333333333333,0.5,3.75
85,12,mid,step_down,Step Down,1,5,2,12,0.4166666666666667,1.25,999.0
85,13,mid,emergency_walkin,Emergency Walk-in,4,12,2,15,0.8,3.0,999.0
85,13,mid,emergency_ambulance,Emergency Ambulance,1,3,2,10,0.3,0.75,11.25
85,13,mid,surgery,Surgical Care,5,8,2,8,1.0,2.0,999.0
85,13,mid,critical_care,Critical Care,1,3,2,6,0.5,0.75,11.25
85,13,mid,step_down,Step Down,1,4,2,12,0.3333333333333333,1.0,999.0
85,14,mid,emergency_walkin,Emergency Walk-in,4,12,2,15,0.8,3.0,999.0
85,14,mid,emergency_ambulance,Emergency Ambulance,2,4,2,10,0.4,1.0,999.0
85,14,mid,surgery,Surgical Care,1,6,2,8,0.75,1.5,999.0
85,14,mid,critical_care,Critical Care,0,2,2,6,0.3333333333333333,0.5,3.75
85,14,mid,step_down,Step Down,2,5,2,12,0.4166666666666667,1.25,999.0
85,15,mid,emergency_walkin,Emergency Walk-in,4,12,2,15,0.8,3.0,999.0
85,15,mid,emergency_ambulance,Emergency Ambulance,1,4,2,10,0.4,1.0,999.0
85,15,mid,surgery,Surgical Care,3,7,2,8,0.875,1.75,999.0
85,15,mid,critical_care,Critical Care,0,2,2,6,0.3333333333333333,0.5,3.75
85,15,mid,step_down,Step Down,4,7,2,12,0.5833333333333334,1.75,999.0
85,16,mid,emergency_walkin,Emergency Walk-in,7,15,2,15,1.0,3.75,999.0
85,16,mid,emergency_ambulance,Emergency Ambulance,1,4,2,10,0.4,1.0,999.0
85,16,mid,surgery,Surgical Care,1,6,2,8,0.75,1.5,999.0
85,16,mid,critical_care,Critical Care,1,3,2,6,0.5,0.75,11.25
85,16,mid,step_down,Step Down,3,8,2,12,0.6666666666666666,2.0,999.0
85,17,late,emergency_walkin,Emergency Walk-in,4,13,2,15,0.8666666666666667,3.25,999.0
85,17,late,emergency_ambulance,Emergency Ambulance,1,4,2,10,0.4,1.0,999.0
85,17,late,surgery,Surgical Care,0,4,2,8,0.5,1.0,999.0
85,17,late,critical_care,Critical Care,1,3,2,6,0.5,0.75,11.25
85,17,late,step_down,Step Down,4,9,2,12,0.75,2.25,999.0
85,18,late,emergency_walkin,Emergency Walk-in,4,12,2,15,0.8,3.0,999.0
85,18,late,emergency_ambulance,Emergency Ambulance,0,3,2,10,0.3,0.75,11.25
85,18,late,surgery,Surgical Care,1,4,2,8,0.5,1.0,999.0
85,18,late,critical_care,Critical Care,0,2,2,6,0.3333333333333333,0.5,3.75
85,18,late,step_down,Step Down,2,8,2,12,0.6666666666666666,2.0,999.0
85,19,late,emergency_walkin,Emergency Walk-in,3,11,2,15,0.7333333333333333,2.75,999.0
85,19,late,emergency_ambulance,Emergency Ambulance,2,4,2,10,0.4,1.0,999.0
85,19,late,surgery,Surgical Care,0,3,2,8,0.375,0.75,11.25
85,19,late,critical_care,Critical Care,0,2,2,6,0.3333333333333333,0.5,3.75
85,19,late,step_down,Step Down,1,6,2,12,0.5,1.5,999.0
85,20,late,emergency_walkin,Emergency Walk-in,6,13,2,15,0.8666666666666667,3.25,999.0
85,20,late,emergency_ambulance,Emergency Ambulance,0,3,2,10,0.3,0.75,11.25
85,20,late,surgery,Surgical Care,1,3,2,8,0.375,0.75,11.25
85,20,late,critical_care,Critical Care,0,2,2,6,0.3333333333333333,0.5,3.75
85,20,late,step_down,Step Down,1,5,2,12,0.4166666666666667,1.25,999.0
85,21,late,emergency_walkin,Emergency Walk-in,4,12,2,15,0.8,3.0,999.0
85,21,late,emergency_ambulance,Emergency Ambulance,0,2,2,10,0.2,0.5,3.75
85,21,late,surgery,Surgical Care,1,3,2,8,0.375,0.75,11.25
85,21,late,critical_care,Critical Care,1,3,2,6,0.5,0.75,11.25
85,21,late,step_down,Step Down,1,4,2,12,0.3333333333333333,1.0,999.0
85,22,late,emergency_walkin,Emergency Walk-in,7,15,2,15,1.0,3.75,999.0
85,22,late,emergency_ambulance,Emergency Ambulance,1,3,2,10,0.3,0.75,11.25
85,22,late,surgery,Surgical Care,3,5,2,8,0.625,1.25,999.0
85,22,late,critical_care,Critical Care,0,2,2,6,0.3333333333333333,0.5,3.75
85,22,late,step_down,Step Down,2,5,2,12,0.4166666666666667,1.25,999.0
85,23,late,emergency_walkin,Emergency Walk-in,6,15,2,15,1.0,3.75,999.0
85,23,late,emergency_ambulance,Emergency Ambulance,0,2,2,10,0.2,0.5,3.75
85,23,late,surgery,Surgical Care,0,3,2,8,0.375,0.75,11.25
85,23,late,critical_care,Critical Care,0,2,2,6,0.3333333333333333,0.5,3.75
85,23,late,step_down,Step Down,1,4,2,12,0.3333333333333333,1.0,999.0
85,24,late,emergency_walkin,Emergency Walk-in,5,14,2,15,0.9333333333333333,3.5,999.0
85,24,late,emergency_ambulance,Emergency Ambulance,2,4,2,10,0.4,1.0,999.0
85,24,late,surgery,Surgical Care,0,2,2,8,0.25,0.5,3.75
85,24,late,critical_care,Critical Care,0,2,2,6,0.3333333333333333,0.5,3.75
85,24,late,step_down,Step Down,2,5,2,12,0.4166666666666667,1.25,999.0
86,1,early,emergency_walkin,Emergency Walk-in,3,3,2,15,0.2,0.75,11.25
86,1,early,emergency_ambulance,Emergency Ambulance,1,1,2,10,0.1,0.25,1.25
86,1,early,surgery,Surgical Care,2,2,2,8,0.25,0.5,3.75
86,1,early,critical_care,Critical Care,0,0,2,6,0.0,0.0,0.0
86,1,early,step_down,Step Down,2,2,2,12,0.16666666666666666,0.5,3.75
86,2,early,emergency_walkin,Emergency Walk-in,3,5,2,15,0.3333333333333333,1.25,999.0
86,2,early,emergency_ambulance,Emergency Ambulance,0,1,2,10,0.1,0.25,1.25
86,2,early,surgery,Surgical Care,0,2,2,8,0.25,0.5,3.75
86,2,early,critical_care,Critical Care,1,1,2,6,0.16666666666666666,0.25,1.25
86,2,early,step_down,Step Down,0,2,2,12,0.16666666666666666,0.5,3.75
86,3,early,emergency_walkin,Emergency Walk-in,3,6,2,15,0.4,1.5,999.0
86,3,early,emergency_ambulance,Emergency Ambulance,1,2,2,10,0.2,0.5,3.75
86,3,early,surgery,Surgical Care,1,3,2,8,0.375,0.75,11.25
86,3,early,critical_care,Critical Care,1,2,2,6,0.3333333333333333,0.5,3.75
86,3,early,step_down,Step Down,0,2,2,12,0.16666666666666666,0.5,3.75
86,4,early,emergency_walkin,Emergency Walk-in,5,9,2,15,0.6,2.25,999.0
86,4,early,emergency_ambulance,Emergency Ambulance,0,2,2,10,0.2,0.5,3.75
86,4,early,surgery,Surgical Care,3,5,2,8,0.625,1.25,999.0
86,4,early,critical_care,Critical Care,1,3,2,6,0.5,0.75,11.25
86,4,early,step_down,Step Down,2,4,2,12,0.3333333333333333,1.0,999.0
86,5,early,emergency_walkin,Emergency Walk-in,6,12,2,15,0.8,3.0,999.0
86,5,early,emergency_ambulance,Emergency Ambulance,2,4,2,10,0.4,1.0,999.0
86,5,early,surgery,Surgical Care,2,5,2,8,0.625,1.25,999.0
86,5,early,critical_care,Critical Care,0,2,2,6,0.3333333333333333,0.5,3.75
86,5,early,step_down,Step Down,0,3,2,12,0.25,0.75,11.25
86,6,early,emergency_walkin,Emergency Walk-in,3,11,2,15,0.7333333333333333,2.75,999.0
86,6,early,emergency_ambulance,Emergency Ambulance,2,5,2,10,0.5,1.25,999.0
86,6,early,surgery,Surgical Care,1,4,2,8,0.5,1.0,999.0
86,6,early,critical_care,Critical Care,0,2,2,6,0.3333333333333333,0.5,3.75
86,6,early,step_down,Step Down,1,3,2,12,0.25,0.75,11.25
86,7,early,emergency_walkin,Emergency Walk-in,8,15,2,15,1.0,3.75,999.0
86,7,early,emergency_ambulance,Emergency Ambulance,0,3,2,10,0.3,0.75,11.25
86,7,early,surgery,Surgical Care,1,4,2,8,0.5,1.0,999.0
86,7,early,critical_care,Critical Care,0,2,2,6,0.3333333333333333,0.5,3.75
86,7,early,step_down,Step Down,0,2,2,12,0.16666666666666666,0.5,3.75
86,8,early,emergency_walkin,Emergency Walk-in,2,11,2,15,0.7333333333333333,2.75,999.0
86,8,early,emergency_ambulance,Emergency Ambulance,0,2,2,10,0.2,0.5,3.75
86,8,early,surgery,Surgical Care,1,4,2,8,0.5,1.0,999.0
86,8,early,critical_care,Critical Care,0,2,2,6,0.3333333333333333,0.5,3.75
86,8,early,step_down,Step Down,0,2,2,12,0.16666666666666666,0.5,3.75
86,9,mid,emergency_walkin,Emergency Walk-in,7,14,2,15,0.9333333333333333,3.5,999.0
86,9,mid,emergency_ambulance,Emergency Ambulance,1,3,2,10,0.3,0.75,11.25
86,9,mid,surgery,Surgical Care,3,6,2,8,0.75,1.5,999.0
86,9,mid,critical_care,Critical Care,0,2,2,6,0.3333333333333333,0.5,3.75
86,9,mid,step_down,Step Down,1,3,2,12,0.25,0.75,11.25
86,10,mid,emergency_walkin,Emergency Walk-in,4,13,2,15,0.8666666666666667,3.25,999.0
86,10,mid,emergency_ambulance,Emergency Ambulance,3,5,2,10,0.5,1.25,999.0
86,10,mid,surgery,Surgical Care,1,5,2,8,0.625,1.25,999.0
86,10,mid,critical_care,Critical Care,1,3,2,6,0.5,0.75,11.25
86,10,mid,step_down,Step Down,3,5,2,12,0.4166666666666667,1.25,999.0
86,11,mid,emergency_walkin,Emergency Walk-in,2,10,2,15,0.6666666666666666,2.5,999.0
86,11,mid,emergency_ambulance,Emergency Ambulance,0,3,2,10,0.3,0.75,11.25
86,11,mid,surgery,Surgical Care,1,4,2,8,0.5,1.0,999.0
86,11,mid,critical_care,Critical Care,1,3,2,6,0.5,0.75,11.25
86,11,mid,step_down,Step Down,1,4,2,12,0.3333333333333333,1.0,999.0
86,12,mid,emergency_walkin,Emergency Walk-in,6,12,2,15,0.8,3.0,999.0
86,12,mid,emergency_ambulance,Emergency Ambulance,0,2,2,10,0.2,0.5,3.75
86,12,mid,surgery,Surgical Care,1,4,2,8,0.5,1.0,999.0
86,12,mid,critical_care,Critical Care,0,2,2,6,0.3333333333333333,0.5,3.75
86,12,mid,step_down,Step Down,2,5,2,12,0.4166666666666667,1.25,999.0
86,13,mid,emergency_walkin,Emergency Walk-in,2,10,2,15,0.6666666666666666,2.5,999.0
86,13,mid,emergency_ambulance,Emergency Ambulance,0,2,2,10,0.2,0.5,3.75
86,13,mid,surgery,Surgical Care,2,5,2,8,0.625,1.25,999.0
86,13,mid,critical_care,Critical Care,0,2,2,6,0.3333333333333333,0.5,3.75
86,13,mid,step_down,Step Down,1,4,2,12,0.3333333333333333,1.0,999.0
86,14,mid,emergency_walkin,Emergency Walk-in,9,15,2,15,1.0,3.75,999.0
86,14,mid,emergency_ambulance,Emergency Ambulance,0,2,2,10,0.2,0.5,3.75
86,14,mid,surgery,Surgical Care,2,5,2,8,0.625,1.25,999.0
